정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
청라호수공원한신더휴,42870,7154,1014,7119,1014,35,263
청라호수공원한신더휴아파트,89291,15427,6256,15427,6256,0,699
청라힐스테이트,42987,1048,2947,1048,2947,0,128
청라힐스테이트,42988,3123,658,3116,658,7,121
청람중학교,89018,1626,1992,1624,1992,2,116
청람중학교,89019,2393,2142,2393,2142,0,146
청람초등학교,89279,6786,10157,6786,10157,0,546
청람초등학교,89280,10039,8389,10039,8389,0,594
청량중학교,38086,11147,4735,11103,4735,44,512
청련사입구,43766,47,155,46,155,1,6
청련사입구,43841,153,1,153,1,0,4
청룡정,41633,64,10,64,10,0,2
청룡정,41634,1,150,1,150,0,4
청소년수련관,42612,2791,54,2786,54,5,91
청소년수련관,42613,29,2818,27,2818,2,91
청소년수련관,43078,72,7,70,7,2,2
청소년수련관,43079,13,15,13,15,0,0
청소년수련관.어린이과학관,41307,11837,8788,11779,8788,58,665
청소년수련관.어린이과학관,41308,6709,8886,6676,8886,33,503
청송1단지.중흥S클래스,80090,183,223,180,223,3,13
청송1단지.중흥S클래스,80102,595,238,595,238,0,26
청송2.3단지,80089,71,136,71,136,0,6
청송2.3단지,80101,370,85,370,85,0,14
청송마을.성우오스타,80329,146,98,146,98,0,7
청송부락,90092,1,8,1,8,0,0
청양골,42775,1,86,1,86,0,2
청운대삼거리(하늘꿈교회),37433,5213,4523,5183,4523,30,314
청운대삼거리(하늘꿈교회),37500,2918,3324,2902,3324,16,201
청운대후문.한전제물포지사,37632,389,963,389,963,0,43
청운대후문.한전제물포지사,37633,152,1233,152,1233,0,44
청정주말농장,39852,1,91,1,91,0,2
청천농장,40538,139,1546,139,1546,0,54
청천농장,42511,1335,276,1331,276,4,51
청천농장(종점),40520,3173,18,3124,18,49,102
청천농장입구,40558,462,170,452,170,10,20
청천농장입구,40809,4,451,4,451,0,14
청천도서관,40426,1049,1844,1049,1844,0,93
청천도서관,40427,886,851,886,851,0,56
청천동,40808,661,7,661,7,0,21
청천동무지개아파트,40617,886,3901,881,3901,5,154
청천동무지개아파트,40618,3138,930,3129,930,9,131
청천동차고지,40925,339,321,289,321,50,21
청천중학교,40449,4500,3673,4483,3673,17,263
청천중학교,40455,1527,3172,1509,3172,18,151
청천천공영주차장,40896,277,1554,277,1554,0,59
청천천공영주차장,41639,413,1452,413,1452,0,60
청천초등학교,40582,3556,5814,3539,5814,17,302
청천초등학교,40586,20320,7583,20208,7583,112,900
청천초등학교,40587,3913,13237,3894,13237,19,553
청천초등학교후문,40574,1496,13473,1483,13473,13,482
청천초등학교후문,40579,13543,1414,13445,1414,98,482
청천치안센터,40533,28944,14597,28801,14597,143,1404
청천치안센터,40537,9182,12615,9159,12615,23,703
청천푸르지오아파트,40488,11100,137,11015,137,85,362
청천푸르지오아파트,40515,12047,1573,12033,1573,14,439
청천푸르지오아파트,40516,1574,8684,1574,8684,0,330
청천푸르지오아파트,40811,7548,1612,7546,1612,2,295
청천푸르지오아파트,40812,744,4748,742,4748,2,177
청천푸르지오아파트,40894,16,2072,16,2072,0,67
청천하우스디아파트,40475,6044,1997,6029,1997,15,259
청천하우스디아파트,40477,633,4075,633,4075,0,151
청학동.한국전력남인천지사,38230,2943,3950,2928,3950,15,222
청학동.한국전력남인천지사,38239,8082,6529,8063,6529,19,471
청학사거리,38256,23112,14978,23107,14978,5,1228
청학사거리,38259,10044,14719,10033,14719,11,798
청학사거리,38509,1592,1720,1592,1720,0,106
청학아파트,38236,10291,6027,10267,6027,24,526
청학아파트,38341,6824,7686,6802,7686,22,468
청학중학교,38160,3855,5211,3855,5211,0,292
청학중학교,38161,3330,2266,3330,2266,0,180
청학중학교,38496,1101,540,1099,540,2,52
청학초등학교,38181,2864,3456,2863,3456,1,203
청학초등학교,38185,3185,2628,3184,2628,1,187
청학초등학교,38190,1846,2680,1840,2680,6,146
체육공원,90214,19,9,19,9,0,0
체육공원앞,35605,3,257,3,257,0,8
체육공원앞,35606,220,5,219,5,1,7
초은고등학교,89025,9692,7892,9692,7892,0,567
초은고등학교,89026,3931,10658,3931,10658,0,470
초정마을,41252,3697,2687,3697,2687,0,205
초정마을,41254,2356,1061,2356,1061,0,110
초지,43016,10,54,9,54,1,2
초지대교,43017,199,376,198,376,1,18
초지대교,43071,1371,374,1363,374,8,56
초지대교,43106,260,662,259,662,1,29
초지리,43026,76,177,70,177,6,8
초지리,43093,1,51,1,51,0,1
초지삼거리,43112,67,46,67,46,0,3
초지삼거리,43147,4,28,4,28,0,1
초지삼거리,43508,8,95,8,95,0,3
초지진,43024,17,65,17,65,0,2
초지진,43025,168,79,166,79,2,7
초지큰말,43260,38,0,25,0,13,1
초지큰말,43512,0,23,0,23,0,0
축현초등학교.인천시립박물관,38151,5370,3551,5364,3551,6,287
축현초등학교.인천시립박물관,38152,2817,5026,2797,5026,20,253
축협,43061,1233,876,1212,876,21,68
충렬사,43326,10,0,10,0,0,0
충렬사,43629,47,69,47,69,0,3
충성아파트,40117,813,1636,811,1636,2,79
충정로역2호선,22064,8879,92,8879,92,0,289
치마바위,43247,0,28,0,28,0,0
치마바위,43646,5,1,3,1,2,0
카페거리,35727,14,49,14,49,0,2
카페거리,35728,14,57,13,57,1,2
칼빈매니토바국제학교,38370,2359,4426,2359,4426,0,218
칼빈매니토바국제학교,38435,3042,488,3042,488,0,113
칼빈매니토바국제학교,38500,5202,2952,5174,2952,28,263
캐슬해모로,39845,1029,259,1029,259,0,41
캐슬해모로,39846,5346,565,5346,565,0,190
캐슬해모로,39848,511,844,511,844,0,43
캐슬해모로,39849,918,3954,918,3954,0,157
캠퍼스타운역,38419,9666,18766,9663,18766,3,917
캠퍼스타운역,38420,8908,6167,8907,6167,1,486
캠퍼스타운역(3번출구),38388,28,2495,27,2495,1,81
캠퍼스타운역(3번출구),38717,514,28,514,28,0,17
커넬워크,38415,900,412,900,412,0,42
커넬워크,38417,2580,1780,2567,1780,13,140
커넬워크,38753,78,2454,77,2454,1,81
커넬워크(4동),38527,585,1117,585,1117,0,54
컨벤시아,38372,1093,2604,1093,2604,0,119
코세스물류창고,89197,70,6,70,6,0,2
코스모스아파트,42098,342,1107,337,1107,5,46
코오롱더프라우,38439,36,908,36,908,0,30
코오롱아파트작전중.고.여고,41117,2772,3848,2731,3848,41,213
"쿠팡16,17센터",35865,377,698,376,698,1,34
쿠팡물류센터,89157,1,490,1,490,0,15
큐티엘,90218,16,7,16,7,0,0
큰말,43937,22,0,22,0,0,0
큰말,43938,0,27,0,27,0,0
큰말,43949,7,11,7,11,0,0
큰말,90309,7,4,7,4,0,0
큰무리선착장,35710,88,66,88,66,0,4
큰무리선착장,35712,8,234,8,234,0,7
큰방죽사거리,39144,2383,3152,2382,3152,1,178
큰방죽사거리,39145,1218,2625,1214,2625,4,123
큰방죽삼거리,39575,83,215,83,215,0,9
큰방죽삼거리,39576,54,419,54,419,0,15
큰산너머입구,44013,17,113,16,113,1,4
큰산너머입구,44014,115,15,113,15,2,4
킹스빌타운,41315,2674,2887,2665,2887,9,179
타운하우스공장.명진화학,89226,1,188,1,188,0,6
타운하우스공장.명진화학,89227,187,2,187,2,0,6
탄토 마을,90381,19,0,18,0,1,0
탄토마을,90378,15,27,15,27,0,1
탑재,43115,2,42,2,42,0,1
탑재,43327,272,241,272,241,0,16
탑재,43579,202,314,202,314,0,16
태경아파트,38275,8568,8799,8568,8799,0,560
태산.대진아파트,38294,2532,2604,2525,2604,7,165
태산아파트,41193,7623,10707,7615,10707,8,591
태산아파트,42227,584,454,582,454,2,33
태신보세창고,89236,69,250,67,250,2,10
태신보세창고,89237,880,69,876,69,4,30
태양공단,42147,2087,1565,2072,1565,15,117
태양공단,42148,2120,2106,2117,2106,3,136
태양주택,40204,13,1091,13,1091,0,35
태영아파트,42298,3655,3286,3650,3286,5,223
태영아파트,42300,3384,3415,3382,3415,2,219
태평1차아파트,39241,3757,400,3757,400,0,134
태평1차아파트,39242,289,3878,289,3878,0,134
태평1차아파트,39516,9520,1937,9509,1937,11,369
태평1차아파트,39517,2161,10323,2159,10323,2,402
태평2차아파트,39225,11903,4047,11894,4047,9,514
태평2차아파트,39518,3813,8435,3809,8435,4,395
태평아파트,38083,8356,7057,8337,7057,19,497
태평아파트,41183,1423,215,1399,215,24,52
태평아파트.주안한신휴플러스아파트,37180,2614,4296,2564,4296,50,222
태평아파트.주안한신휴플러스아파트,37183,1468,1915,1445,1915,23,109
태평아파트1차(A),42326,4674,11915,4673,11915,1,535
태평아파트1차(B),42325,11666,4263,11666,4263,0,513
태평아파트2차(A),42317,2440,3228,2440,3228,0,182
태평아파트2차(B),42318,5580,3128,5580,3128,0,280
태평아파트입구,39274,71,1489,69,1489,2,50
태평아파트입구,39276,341,220,340,220,1,18
태평양산업,39066,2567,648,2566,648,1,103
태평양인천물류센터,42012,1629,1969,1625,1969,4,116
태화.두진아파트,39441,8634,5852,8607,5852,27,467
태화두진아파트,39445,6317,6876,6301,6876,16,425
태화아파트,37413,4466,3656,4463,3656,3,262
태화아파트,37416,5376,4758,5373,4758,3,326
태화아파트,40545,8512,4049,8508,4049,4,405
태화아파트,40810,1782,56,1782,56,0,59
태화한진아파트,41132,4577,2734,4572,2734,5,235
태화한진아파트612동,41135,1199,2861,1199,2861,0,130
택리,43233,34,10,31,10,3,1
택리,43859,7,43,5,43,2,1
택리교회,43229,15,90,15,90,0,3
택리교회,43860,89,12,89,12,0,3
테니스장,40456,258,154,258,154,0,13
테일코리아,89430,263,107,263,107,0,11
테일코리아,89431,454,357,454,357,0,26
테크노파크IT센타,39726,931,3269,931,3269,0,135
테크노파크IT센타,39727,3504,2459,3504,2459,0,192
테크노파크IT센터,39938,2888,3970,2887,3970,1,221
테크노파크역,38421,30284,19632,30266,19632,18,1610
테크노파크역,38422,31350,25554,31349,25554,1,1835
토지금고,37114,8397,2435,8357,2435,40,349
토지금고,37115,3632,11157,3607,11157,25,477
토지금고시장,37102,18174,13314,18145,13314,29,1015
토지금고시장앞,37509,9038,10071,9034,10071,4,616
통진성당,80137,1412,374,1408,374,4,57
통진성당,80138,344,1410,340,1410,4,56
통진중고등학교,35073,3485,558,3454,558,31,130
통진중고등학교,35074,579,2884,570,2884,9,111
트러스(서구장애인직업재활시설),42809,342,2,342,2,0,11
트러스(서구장애인직업재활시설),42810,0,179,0,179,0,5
트레지움1단지.다니엘병원,55076,2459,903,2459,903,0,108
트레지움1단지.다니엘병원,55077,802,1777,802,1777,0,83
파라곤보타닉파크,89422,2944,43,2944,43,0,96
파라곤보타닉파크(고산터널),89395,10039,2509,10039,2509,0,404
파라다이스공원,43391,107,9,105,9,2,3
파라다이스공원,43828,5,136,5,136,0,4
파라다이스시티역,35748,0,14,0,14,0,0
팔도주유소,40175,291,346,291,346,0,20
팔도주유소,40774,11532,7137,11500,7137,32,602
팬더아파트,39968,464,5,463,5,1,15
팬더아파트,39980,0,364,0,364,0,11
펜션마을,90392,0,13,0,13,0,0
펜션마을,90393,9,0,9,0,0,0
평전,43258,0,57,0,57,0,1
평화전망대,43743,20,49,20,49,0,2
평화전망대,43760,29,4,29,4,0,1
포내교회,35874,25,2,25,2,0,0
포내교회,35875,0,26,0,26,0,0
포도마을,55039,2747,3054,2743,3054,4,187
포도마을사거리.현대백화점.이마트,55055,10863,9156,10854,9156,9,645
포도밭,43939,6,6,5,6,1,0
포도밭,43940,10,26,10,26,0,1
포레시안101동앞,39729,6169,5017,6168,5017,1,360
포레시안101동앞,39730,4551,4007,4551,4007,0,276
포스코타워앤쉐라톤호텔,38491,3128,1780,3125,1780,3,158
푸르지오더베뉴(3216동),89442,515,1911,515,1911,0,78
푸르지오더베뉴후문,89423,21,2902,21,2902,0,94
푸르지오더스카이,35844,4583,1971,4573,1971,10,211
푸르지오더스카이,35845,2219,2628,2214,2628,5,156
푸르지오더스카이256동,35508,393,28,393,28,0,13
푸르지오더스카이256동,35509,82,349,82,349,0,13
푸르지오월드마크,38471,8472,12768,8455,12768,17,685
푸르지오하버뷰,38456,213,570,213,570,0,25
푸르지오하버뷰,38522,1030,2517,1030,2517,0,114
푸른초장,90052,0,108,0,108,0,3
푸른초장,90053,88,6,86,6,2,3
풍류산,90129,0,8,0,8,0,0
풍류산,90130,28,0,25,0,3,0
풍림1단지정문,70007,3,926,3,926,0,29
풍림1차205동,35255,3148,4940,3148,4940,0,260
풍림1차205동,35256,8502,4431,8500,4431,2,417
풍림1차아파트,42970,4765,11675,4758,11675,7,530
풍림1차아파트,,12993,4461,12992,4461,1,563
풍림2.3차아파트,38350,10253,2440,10253,2440,0,409
풍림2단지,70010,13,1384,12,1384,1,45
풍림2차,42485,10527,69,10527,69,0,341
풍림2차아파트,38049,5417,14393,5410,14393,7,639
풍림2차아파트,38050,7470,5711,7424,5711,46,425
풍림3단지정문,70003,194,182,193,182,1,12
풍림3차아파트,42366,8573,5050,8572,5050,1,439
풍림6단지,35124,2610,696,2602,696,8,106
풍림아이원,36114,131,1210,130,1210,1,43
풍림아이원,36115,6841,1882,6836,1882,5,281
풍림아이원,36121,2563,9447,2563,9447,0,387
풍림아이원,41441,3865,2077,3854,2077,11,191
풍림아이원아파트,37034,18673,8771,18657,8771,16,885
풍림아파트,36122,6621,547,6598,547,23,231
풍림아파트,37245,24320,7038,24277,7038,43,1011
풍림아파트,37246,6039,13456,6030,13456,9,628
풍림아파트,38255,3439,6547,3437,6547,2,322
풍림아파트,39162,8140,11677,8121,11677,19,639
풍림아파트,39163,12971,6105,12926,6105,45,615
풍림아파트,41374,2711,2581,2708,2581,3,170
풍림아파트,70008,583,12,580,12,3,19
풍림아파트(소래마을),39120,1208,3294,1199,3294,9,145
풍림아파트104동,40898,7063,6242,7054,6242,9,429
풍림아파트104동,40899,5031,5404,5027,5404,4,336
풍림아파트상가,70043,258,371,257,371,1,20
풍림아파트상가,70044,387,117,374,117,13,16
풍림엑슬루타워,42830,7195,7650,7193,7650,2,478
풍무역,80167,425,4346,425,4346,0,153
풍무역,80168,3283,456,3283,456,0,120
풍물시장,35054,258,1134,249,1134,9,44
풍물시장,35055,221,13,219,13,2,7
풍물시장,43941,97,6690,92,6690,5,218
풍산빌라 입구,90384,1,15,1,15,0,0
풍산특수금속,90219,13,3,13,3,0,0
프라임,39643,4932,1332,4932,1332,0,202
프리상뜨아파트,40230,137,4056,137,4056,0,135
프린피아통합물류센터,89235,282,7,280,7,2,9
하나개삼거리,35733,5,28,5,28,0,1
하나개삼거리,35734,8,22,8,22,0,0
하나개해수욕장,35737,196,828,196,828,0,33
하나글로벌캠퍼스,89444,1332,506,1332,506,0,59
하나글로벌캠퍼스,89445,369,4373,369,4373,0,152
하나금융그룹통합데이터센터,89265,225,1799,225,1799,0,65
하나금융그룹통합데이터센터,89294,280,155,280,155,0,14
하나로쇼핑,37118,3513,8783,3465,8783,48,396
하나모터스,89451,385,2,384,2,1,12
하나모터스,89452,0,308,0,308,0,9
하나아파트,37052,9607,3286,9597,3286,10,415
하나아파트,40546,1118,1789,1118,1789,0,93
하나아파트,41250,5301,6377,5280,6377,21,376
하나아파트,41574,1510,9,1506,9,4,49
하나아파트101동,41578,1183,2143,1183,2143,0,107
하늘도시중심상가,35821,2169,487,2158,487,11,85
하늘도시중심상가,35822,480,2137,479,2137,1,84
하늘문화센터,35826,3,92,3,92,0,3
하늘문화센터,35827,50,3,50,3,0,1
하늘문화센터입구,35766,1,100,1,100,0,3
하늘문화센터입구,35767,21,4,21,4,0,0
하늘중학교,35823,859,1246,859,1246,0,67
하늘초등학교후문,35499,243,338,240,338,3,18
하늘초등학교후문,35500,215,951,215,951,0,37
하늘휴게소,70220,2310,6551,2310,6551,0,285
하늘휴게소,70221,6146,2369,6146,2369,0,274
하룩,43157,17,177,17,177,0,6
하룩,43281,212,36,202,36,10,8
하리마을회관,90243,0,7,0,7,0,0
하리마을회관,90244,10,0,10,0,0,0
하리선착장,90240,6,13,6,13,0,0
하야동,41438,317,468,315,468,2,25
하야동,41439,470,631,467,631,3,35
하얀마을,55035,2341,2476,2340,2476,1,155
하얀집민박,43440,11,1,10,1,1,0
하얀집민박,43497,13,28,13,28,0,1
하얏트호텔,35028,1436,10380,1431,10380,5,381
하얏트호텔,35206,3490,3134,3476,3134,14,213
하우고개,43275,37,97,36,97,1,4
하우고개,43577,108,68,105,68,3,5
하우스앞,43174,31,0,31,0,0,1
하우스앞,43231,0,20,0,20,0,0
하우스토리,41569,182,231,178,231,4,13
하우스토리,41570,133,1330,127,1330,6,47
하우스토리,41606,397,558,397,558,0,30
하우스토리,41626,696,364,696,364,0,34
하우스토리만수아파트,39301,1110,821,1098,821,12,62
하일부락입구,43967,7,2,7,2,0,0
하일부락입구,43971,0,7,0,7,0,0
하점공단,43448,7,63,6,63,1,2
하점공단,43755,34,5,29,5,5,1
하점면사무소,43738,235,124,227,124,8,11
하점면사무소,43834,113,192,106,192,7,9
하점순복음교회,90222,160,0,146,0,14,5
하점순복음교회,90223,0,48,0,48,0,1
하점우체국,43817,514,62,481,62,33,18
하점우체국,43838,94,591,92,591,2,22
하점초등학교,43739,2,106,2,106,0,3
하점초등학교,43836,130,5,123,5,7,4
하정초등학교,40044,1534,1009,1523,1009,11,82
하정초등학교,,712,1986,712,1986,0,87
학마을한진아파트정문,41293,1971,3083,1969,3083,2,163
학산사거리,37025,6572,290,6554,290,18,221
학산사거리,37027,187,3022,181,3022,6,103
학산사거리,37562,1860,1312,1860,1312,0,102
학산소극장,37169,20486,3964,20476,3964,10,788
학산소극장,37173,8490,17476,8486,17476,4,837
학생안전체험관,39284,2302,4533,2302,4533,0,220
학익.원흥아파트,37015,1763,47,1748,47,15,58
학익2동행정복지센터,37150,13993,7745,13965,7745,28,701
학익2동행정복지센터,37151,8090,13697,8055,13697,35,702
학익고등학교,37029,9950,2851,9916,2851,34,412
학익고등학교,37505,2996,10786,2993,10786,3,444
학익동구치소,37139,327,965,327,965,0,41
학익동성당앞,37630,1348,28,1348,28,0,44
학익동성당앞,37631,85,632,85,632,0,23
학익사거리,37058,31,620,31,620,0,21
학익사거리,37075,3147,1503,3137,1503,10,150
학익사거리,37077,2153,6213,2150,6213,3,269
학익사거리(동아풍림아파트),37084,10750,4918,10724,4918,26,505
학익사거리(동아풍림아파트),37089,9398,8742,9350,8742,48,585
학익시장,37106,14179,5376,14148,5376,31,630
학익시장,37112,2937,10936,2924,10936,13,447
학익시장(법원검찰청),37080,9272,4209,9227,4209,45,434
학익시장앞,37082,3863,5258,3861,5258,2,294
학익여자고등학교,37140,477,1067,477,1067,0,49
학익여자고등학교,37566,539,1072,539,1072,0,51
학익풍림아파트,37487,19,2728,19,2728,0,88
한가라지고개,90157,8,3,8,3,0,0
한가라지고개,90158,0,5,0,5,0,0
한가라지입구,90159,11,3,11,3,0,0
한가라지입구,90160,2,4,2,4,0,0
한가람마을우미린.호수이편한세상,80318,1075,3387,1075,3387,0,143
한강센트럴블루힐.모아엘가2차,80375,250,302,250,302,0,17
한국가스공사,39061,701,998,700,998,1,54
한국가스공사,89273,220,603,220,603,0,26
한국가스공사,89274,96,522,96,522,0,19
한국가스공사인천지역본부,89114,15,41,15,41,0,1
